UNIQUE_ID_PK,TASK_ID_FK,BASE_DOMAIN_FK,TASK_JUDG_ORDER,JUDGEMENTS,IMAGE_FOLDER_NAME,RANK_BING,RANK_GOOGLE,RANK_YAHOO,AVERAGE_RANK,AVERAGE_RANK_RND,WEIGHTED_RANK,WEIGHTED_RANK_RND,URL,TITLE,DOMAIN_NAME,SNIPPET,IMAGE_NAME,CITATIONS_FIRST_2_PARA
H_00000180,T3,spineuniversity.com,6,Correct,correct,31,31,31,31,31,30.442,31,http://www.spineuniversity.com/evidence_against_the_use_of_shoe_insoles_to_prevent_low_back,Evidence Against the Use of Shoe Insoles to Prevent Low Back Pain,http://www.spineuniversity.com/,"Can putting a simple pair of insoles inside your shoes prevent low back pain? What about using them to treat back pain once it starts? After conducting a systematic review of all the evidence, the conclusion was No to prevention and Not enough evidence to say for treatment. But can we trust the evidence? How do researchers come up with answers like these? In this case, a group of physicians from Israel searched four major electronic databases (Central, Medline, Embase, CINAHL) for any studies, reviews, or guidelines on this topic.",httpwww.spineuniversity.comevidence_against_the_use_of_shoe_insoles_to_prevent_low_back,0
H_00000181,T1,burnhamcoaching.com,2,Incorrect,incorrect,555,555,555,555,555,555,555,http://burnhamcoaching.com/products-i-recommend-superfeet-insoles/,Products I recommend: Superfeet Insoles,http://burnhamcoaching.com/,"Note: I am going to start doing a regular feature of products I recommend. In the interest of being impartial, I will disclose if there are any financial connections with the products I recommend. Of course I will welcome any financial connections or free product post reviews...You start to pick up on trends after doing a few hundred bike fits. Things like most people with back pain tend to put their handlebars too high, or that most people have their cleats too far forward, or that painting a liger on your bike will definitely make you faster.",httpburnhamcoaching.comproducts-i-recommend-superfeet-insoles,0
H_00000182,T3,aarp.org,1,Correct,correct-added,3,2,5,3.333333333,4,2.168,3,https://www.aarp.org/health/conditions-treatments/info-2018/insoles-worth-price-fd.html,Are Costly Shoe Insoles Right for You?,https://www.aarp.org/,"There is no magical remedy for chronic Lower Back Pain (LBP) yet the makers of shoe insoles market their product as a cure-all. Before you drop hundreds of dollars on a custom-made set, make sure you know they may not be all they are cracked up to be.",httpswww.aarp.orghealthconditions-treatmentsinfo-2018insoles-worth-price-fd,0
H_00000183,T3,hcahealthcare.com,2,Correct,correct-added,31,8,31,23.33333333,24,11.03,12,https://hcahealthcare.com/hl/?/900036/Shoe-Insoles-Do-Not-Appear-to-Treat-or-Prevent-Low-Back-Pain,Shoe Insoles Do Not Appear to Treat or Prevent Low Back Pain,https://hcahealthcare.com/,"Low back pain is one of the most common health problems in the US. It is often caused by regular stresses on the low back such as high-impact activities, long periods of standing, poor posture, poor lifting techniques, and weak muscles. Foot orthoses like shoe inserts have become a convenient and common tool to combat back pain because they are believed to reduce impact and improve alignment of lower body and spine.",httpshcahealthcare.comhl900036Shoe-Insoles-Do-Not-Appear-to-Treat-or-Prevent-Low-Back-Pain,0
H_00000184,T3,drnicksrunningblog.com,3,Correct,correct-added,5,31,6,14,14,26.887,27,http://www.drnicksrunningblog.com/evidence-of-shoe-orthotics-not-helpful-in-treating-back-pain/,EVIDENCE OF SHOE ORTHOTICS NOT HELPFUL IN TREATING BACK PAIN.,http://www.drnicksrunningblog.com/,"There is insufficient evidence to support the use of insoles or foot orthoses as either a treatment for LBP or in the prevention of LBP was the conclusion of this Cochrane Library review of 11 trials looking at over 2,500 subjects. While reviewing the literature for an upcoming presentation I came across this article I thought this was worth sharing. ",httpwww.drnicksrunningblog.comevidence-of-shoe-orthotics-not-helpful-in-treating-back-pain,1
H_00000185,T3,cbc.ca,4,Correct,correct-added,6,31,7,14.66666667,15,27.025,28,https://www.cbc.ca/news/health/lower-back-pain-exercise-1.3444738,"Prevent back pain with exercise, not orthotics, review says",https://www.cbc.ca/,"90% of people have non-specific back pain, but using back brace not found useful. Low back pain is one of the most common health problems in the world, with at least 80 per cent of people experiencing at least one episode in their lives, says an Australian report.",httpswww.cbc.canewshealthlower-back-pain-exercise-1.3444738,0
H_00000186,T3,ncbi.nlm.nih.gov,5,Correct,correct-added,,11,,11,11,9.284,10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4107719/,The effectiveness of shoe insoles for the prevention and treatment of low back pain: a systematic review and meta-analysis of randomised controlled trials,https://www.ncbi.nlm.nih.gov/,"Low back pain (LBP) is a significant public health problem in Western industrialised countries and has been reported to affect up to 80% of adults at some stage in their lives. It is associated with high health care utilisation costs, disability, work loss and restriction of social activities. ",httpswww.ncbi.nlm.nih.govpmcarticlesPMC4107719,1
H_00000187,T3,en.wikipedia.org,6,Correct,correct-added,31,31,26,29.33333333,30,30.277,31,https://en.wikipedia.org/wiki/Low_back_pain,Low back pain,https://en.wikipedia.org/,"Low back pain (LBP) is a common disorder involving the muscles, nerves, and bones of the back. Pain can vary from a dull constant ache to a sudden sharp feeling. Low back pain may be classified by duration as acute (pain lasting less than 6 weeks), sub-chronic (6 to 12 weeks), or chronic (more than 12 weeks).",httpsen.wikipedia.orgwikiLow_back_pain,12
H_00000188,T3,cochrane.org,7,Correct,correct-added,22,22,31,25,25,21.901,22,https://www.cochrane.org/CD005275/BACK_insoles-for-the-prevention-and-treatment-of-back-pain,Insoles for the prevention and treatment of back pain,https://www.cochrane.org/,"Back pain is one of the most common health problems in the industrialized world, with estimates that between 60% and 85% of the population will experience it at some point in their lives. Laboratory trials suggest that the use of shoe insoles might be beneficial in the prevention and treatment of back pain, by absorbing the shock of the foot striking the ground and supporting the foot in proper alignment. ",httpswww.cochrane.orgCD005275BACK_insoles-for-the-prevention-and-treatment-of-back-pain,0
H_00000189,T3,abcnews.go.com,8,Correct,correct-added,31,31,31,31,31,30.442,31,https://abcnews.go.com/Health/Healthday/story?id=4509063&page=1,Shoe Insoles No Rx for Back Pain: Study,https://abcnews.go.com/,"WEDNESDAY, Oct. 17 (HealthDay News) -- There's no evidence that shoe insoles prevent or ease back pain.  That's the conclusion of Israeli researchers who reviewed three studies of 2,061 people that compared customized and standard insoles to sham insoles or no treatment for back pain prevention.",httpsabcnews.go.comHealthHealthdaystoryid4509063page1,0
H_00000190,T3,winchesterhospital.org,9,Correct,correct-added,31,31,31,31,31,30.442,31,http://www.winchesterhospital.org/health-library/article?id=900036, Shoe Insoles Do Not Appear to Treat or Prevent Low Back Pain,http://www.winchesterhospital.org/,"Low back pain is one of the most common health problems in the US. It is often caused by regular stresses on the low back such as high-impact activities, long periods of standing, poor posture, poor lifting techniques, and weak muscles. Foot orthoses like shoe inserts have become a convenient and common tool to combat back pain because they are believed to reduce impact and improve alignment of lower body and spine.",httpwww.winchesterhospital.orghealth-libraryarticleid900036,0
H_00000191,T3,footreliefinsoles.com,4,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.footreliefinsoles.com/frequently_asked_questions.htm#What_are_Foot_Relief_Insoles_designed_to_do,Foot Relief Insoles,http://www.footreliefinsoles.com/,"Q: What are Foot Relief Insoles designed to do? A: Foot Relief Insoles are fluid filled insoles that have five primary benefits and a long list of secondary benefits. The insoles are designed to cushion, massage, absorb shock, give arch support, and increase circulation. The liquid insole will form to almost any shape foot giving you a customized fit after only a few minutes of wear. Many customers refer to our liquid filled insoles as ""liquid orthotics"" because of the way the insoles stretch slightly allowing the liquid to fill in the unique arches of your foot providing maximum comfort.",httpwww.footreliefinsoles.comfrequently_asked_questions.htmWhat_are_Foot_Relief_Insoles_designed_to_do,0
H_00000192,T3,spine-health.com,3,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.spine-health.com/wellness/ergonomics/shoe-insoles-lower-back-pain,Shoe Insoles for Lower Back Pain,http://www.spine-health.com/,"Shoe inserts, or foot orthotics, are sometimes used to treat lower back pain in people who have some type of foot dysfunction or imbalance. The prevailing medical theory is that foot or ankle problems can cause lower back misalignment, or imbalances, which over time can lead to lower back pain. See Lower Back Pain Symptoms and Causes",httpwww.spine-health.comwellnessergonomicsshoe-insoles-lower-back-pain,0
H_00000193,T3,prestigeshoes.co.uk,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.prestigeshoes.co.uk/content/why-orthotics.html,Why Orthotics,http://www.prestigeshoes.co.uk/,"Correctly fitted orthotics help re-align the body providing support, comfort and targeted pain relief for specific foot problems through the re-distribution of pressure points. Orthotic insoles can have a major effect in the way you walk or run by improving balance, control and weight distribution. They also improve the overall fit and comfort of your shoes creating a general feeling of wellbeing. Aetrex orthotics provide unsurpassed comfort, support and performance so you feel great on your feet all the time.",httpwww.prestigeshoes.co.ukcontentwhy-orthotics,0
H_00000194,T3,megacomfort.com,6,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.megacomfort.com/technology/corporate-benefits,Mega Comfort with every step,http://www.megacomfort.com/,"Add More Sole to your Safety Program - PAM Insoles represent a superior and cost effective alternative for the selective relocation and/or replacement of expensive standard antifatigue floor matting. Corporate Employer Benefits of the MEGAComfort PAM Insoles. Greatly reduced cost for floor matting purchase/replacement. Lowers commonly associated incidents of slips, trips and falls. Ergonomically provides ALL employees with a personal comfort zone everywhere they go. Insole Pilot Test Programs conducted using the PAM insoles with various Fortune 500 companies have shown on average a 30% perceived pain reduction within 3 weeks and acceptance rates well over 95%.
",httpwww.megacomfort.comtechnologycorporate-benefits,0
H_00000195,T3,currexsole.co.uk,11,Incorrect,incorrect,555,555,555,555,555,555,555,http://currexsole.co.uk/injury-expert/insoles-lower-back-pain/,Injury Expert. Lower Back Pain.,http://currexsole.co.uk/,"Lower back pain while running is very common and can be caused by a number of things. SYMPTOMS - Pain in the lower back while running, normally occurs after 10-15 mins. No injury has occurred. Pain generally worsened by leaning backwards or sideways. Your back often feels stiff and vulnerable, especially but not exclusively when running. COMMON CAUSES - Increase in intensity, length or duration of your running. Lack of core strength in combination with hill running. Incorrect footwear and/or insufficient (worn out) cushioning.",httpcurrexsole.co.ukinjury-expertinsoles-lower-back-pain,0
H_00000196,T3,sciencedaily.com,10,Correct,correct-added,31,31,31,31,31,30.442,31,https://www.sciencedaily.com/releases/2007/10/071016195925.htm,No Evidence That Insoles Prevent General Back Pain,https://www.sciencedaily.com/,"There is strong evidence that using insoles does not prevent people from getting nonspecific back pain, and there is insufficient evidence to say whether or not they help solve existing low-back pain, a Cochrane Systematic Review has found. Back pain is one of the most common health problems in the industrialised world.",httpswww.sciencedaily.comreleases200710071016195925,1
H_00000197,T3,cbsnews.com,11,Correct,correct-added,31,31,31,31,31,30.442,31,https://www.cbsnews.com/news/best-approach-to-preventing-low-back-pain/,Best approach to preventing low back pain,https://www.cbsnews.com/,"Shoe inserts, back-support belts and other gadgets aimed at preventing low back pain may be a waste of money. Instead, exercise is the best way to ward off this common problem, a new review of studies suggests.",httpswww.cbsnews.comnewsbest-approach-to-preventing-low-back-pain,0
H_00000198,T3,journals.lww.com,12,Correct,correct-added,31,31,31,31,31,30.442,31,https://journals.lww.com/spinejournal/Abstract/2009/04200/Insoles_for_Prevention_and_Treatment_of_Back_Pain_.11.aspx,Insoles for Prevention and Treatment of Back Pain: A Systematic Review Within the Framework of the Cochrane Collaboration Back Review Group,https://journals.lww.com/,"Study Design. A systematic review of randomized controlled trials. Objective. To determine the effectiveness of shoe insoles in the prevention and treatment of nonspecific back pain compared with placebo, no intervention, or other interventions.",httpsjournals.lww.comspinejournalAbstract200904200Insoles_for_Prevention_and_Treatment_of_Back_Pain_.11,1
H_00000199,T4,sciencedaily.com,1,Correct,correct,31,5,31,22.33333333,23,8.498,9,http://www.sciencedaily.com/releases/2008/10/081007192433.htm,"Probiotic Bacteria Don't Make Eczema Better, And May Have Side Effects, Study Shows",http://www.sciencedaily.com/,"There is no evidence probiotics can relieve the symptoms of eczema, but there is some evidence that they may occasionally cause infections and gut problems. These findings from the Cochrane Library come at a time when use of probiotics to treat eczema is increasing.",httpwww.sciencedaily.comreleases200810081007192433.htm,1
H_00000200,T4,mommypotamus.com,2,Correct,correct,31,31,31,31,31,30.442,31,http://www.mommypotamus.com/popular-probiotic-strain-may-induce-neurotoxicity/,Popular Probiotic May Cause Neurotoxicity,http://www.mommypotamus.com/,"It's Strange But True.. Tipping at a restaurant in Iceland is considered an insult, camels have three eyelids, and what we thought we knew about L-acidophilus just might be all wrong. Okay, not ALL wrong, but what if certain probiotic strains sometimes make autism worse, exacerbate chronic fatigue syndrome and other autoimmune disorders, and create brain fog, confusion and depression? I'm not talking about ""die-off"" or a healing crisis, where an individual gets worse before they get better. In this post, I'm going to share research that has caused me to conclude that sometimes the probiotics themselves may the problem.",httpwww.mommypotamus.compopular-probiotic-strain-may-induce-neurotoxicity,0
H_00000201,T4,cochraneprimarycare.org,4,Correct,correct,31,31,31,31,31,30.442,31,http://www.cochraneprimarycare.org/sites/cochraneprimarycare.org/files/uploads/PEARLS/126_Probiotics%20not%20effective%20for%20eczema.pdf,Probiotics not effective for eczema,http://www.cochraneprimarycare.org/,"Clinical question: How effective are probiotics in eczema? Bottom line: Compared to placebo, probiotics do not reduce eczema symptoms, such as itching, nor do they change the overall severity of eczema judged by patients or their doctors. The results varied between different trials but overall do not suggest that probiotics are an effective treatment for eczema.",httpwww.cochraneprimarycare.orgsitescochraneprimarycare.orgfilesuploadsPEARLS126_Probiotics20not20effective20for20eczema.pdf,0
H_00000202,T4,fearlesseating.net,8,Correct,correct,31,31,31,31,31,30.442,31,http://fearlesseating.net/three-reasons-you-should-stop-taking-probiotics/,Three Reasons You Should Stop Taking Probiotics,http://fearlesseating.net/,"Probiotics are one of the two supplements I regularly use with clients (the other being fermented cod liver oil). I've seen so many people benefit from taking probiotics and that includes myself. So then why did I stop taking probiotics in supplement form? And why do I recommend to my clients that they stop taking probiotics as well? Well there used to be one simple reason (see #3 below) to stop taking probiotics but after seeing Sandor Katz speak at the recent Weston Price Foundation conference, I now have two additional reasons. ",httpfearlesseating.netthree-reasons-you-should-stop-taking-probiotics,0
H_00000203,T4,articles.mercola.com,1,Incorrect,incorrect,555,555,555,555,555,555,555,http://articles.mercola.com/sites/articles/archive/2013/01/03/probiotics-lessen-eczema-risk.aspx,Probiotics Might Lessen Infant Skin Problems,http://articles.mercola.com/,"Beneficial bacteria such as those found in fermented foods and probiotics thrive in your intestines to perform a magnificent symbiotic relationship with you, improving not only your overall health but even your skin. Signals from these gut microorganisms are known to interact with organisms on your skin and research suggests these interactions, or another unknown probiotic-skin connection, can help with skin conditions, including eczema.",httparticles.mercola.comsitesarticlesarchive20130103probiotics-lessen-eczema-risk,0
H_00000204,T4,curezone.com,2,Incorrect,incorrect,555,555,555,555,555,555,555,http://curezone.com/forums/am.asp?i=2074872,Medical mystery - Why does probiotics cure my itchy acne / eczema?,http://curezone.com/,"Here's a medical mystery for you, over the last year I've developed a strange itchy acne like condition, somewhat similar to eczema, concentrated around my face, especially cheeks and scalp. Strangely it also made my skin overall feel oily and itchy - a very unpleasant experience. I could tell that it was exacerbated by certain foods, definitely dairy, so that was largely cut but it persisted nevertheless. The solution finally was probiotics, Genestra brands HMF Forte 10 billion CFU Lactobacillus Acidophilus. Taken twice a day. 
",httpcurezone.comforumsami=2074872,0
H_00000205,T4,askdrmaxwell.com,3,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.askdrmaxwell.com/2013/09/use-probiotics-to-treat-allergies-eczema-and-more/,"Use Probiotics to Treat Allergies, Eczema, and More",http://www.askdrmaxwell.com/,"If you suffer from allergies, you're likely taking an over-the-counter or prescription allergy medication. Unfortunately, this type of treatment won't do anything to address the underlying cause of your allergies. Probiotics will. Anyone living with chronic allergies has both a compromised immune system and a malfunctioning digestive system.",httpwww.askdrmaxwell.com201309use-probiotics-to-treat-allergies-eczema-and-more,0
H_00000206,T4,livestrong.com,4,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.livestrong.com/article/491299-can-probiotics-reverse-eczema/,Can Probiotics Reverse Eczema?,http://www.livestrong.com/,"Blisters, bleeding and rashes are all symptoms of eczema, which can interfere with your quality life. Some sufferers of eczema turn to probiotics to help manage the symptoms of this common skin condition. According to MayoClinic.com, this treatment has helped diminish eczema symptoms in children, but the mechanism is not yet fully understood.",httpwww.livestrong.comarticle491299-can-probiotics-reverse-eczema,0
H_00000207,T4,nutraingredients-usa.com,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.nutraingredients-usa.com/Research/L.-rhamnosus-probiotic-shows-long-lasting-anti-eczema-benefits-for-kids-RCT,L. rhamnosus probiotic shows long-lasting anti-eczema benefits for kids: RCT,http://www.nutraingredients-usa.com/,"Daily supplements containing the probiotic Lactobacillus rhamnosus HN001 strain may reduce the incidence of eczema and skin sensitivity in children, according to data from a double-blind randomized placebo-controlled trial.",httpwww.nutraingredients-usa.comResearchL.-rhamnosus-probiotic-shows-long-lasting-anti-eczema-benefits-for-kids-RCT,1
H_00000208,T4,livestrong.com,6,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.livestrong.com/article/482790-what-are-the-benefits-of-probiotics-eczema/,What Are the Benefits of Probiotics & Eczema?,http://www.livestrong.com/,"Eczema, also known as dermatitis, is a term for different types of skin swelling that causes red, swollen and itchy skin. Probiotics, also known as friendly bacteria and beneficial bacteria, live in the small intestines and vagina. Probiotics are available as capsules, liquid, tablets, suppositories and in foods such as live yogurt. Probiotics may be beneficial for certain health conditions such as eczema but always consult a healthcare professional before taking a probiotic.",httpwww.livestrong.comarticle482790-what-are-the-benefits-of-probiotics-eczema,0
H_00000209,T4,livestrong.com,7,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.livestrong.com/article/506850-yogurt-eczema/,Yogurt & Eczema,http://www.livestrong.com/,"Eczema is an allergic inflammation of the skin, with a red, itchy rash often accompanied by small blisters. It can affect any area but often appears in front of the elbows and behind the knees. Eczema most commonly occurs during childhood. It may be triggered by allergy or may result from a malfunction in the body's immune system. Bacteria found in yogurt can help treat eczema by boosting the immune system and tempering the allergic response.",httpwww.livestrong.comarticle506850-yogurt-eczema,0
H_00000210,T4,chriskresser.com,9,Incorrect,incorrect,555,555,555,555,555,555,555,http://chriskresser.com/5-uncommon-uses-for-probiotics,5 Uncommon Uses For Probiotics,http://chriskresser.com/,"Soon after the advent of the 'germ theory of disease' in the nineteenth century, the idea of voluntarily swallowing a pill full of bacteria would've sounded a little crazy. But as we learned more about the importance of the community of bacteria and other microorganisms occupying our intestines, eating probiotics has become the acceptable way to help re-populate our guts after courses of antibiotics or other stressors.",httpchriskresser.com5-uncommon-uses-for-probiotics,0
H_00000211,T4,streetdirectory.com,10,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.streetdirectory.com/travel_guide/108320/alternative_medicine/effective_eczema_natural_remedies__eczema_cure_tips.html,Effective Eczema Natural Remedies & Eczema Cure Tips,http://www.streetdirectory.com/,"Eczema which is a chronic skin disorder causes lots of discomfort to the sufferer. It is identified with itching rashes. It also causes oozing skin blisters. The cases of problems like asthma, hay, eczema or fever have been noticed frequently in the family members of the people suffering from eczema. Huge numbers of people these days are opting for eczema natural remedy. This shift is generally due to two reasons:",httpwww.streetdirectory.comtravel_guide108320alternative_medicineeffective_eczema_natural_remedies__eczema_cure_tips,0
H_00000212,T4,cochrane.org,1,Correct,correct-added,3,9,7,6.333333333,7,8.142,9,https://www.cochrane.org/CD006135/SKIN_probiotics-for-treating-eczema,Probiotics for treating eczema,https://www.cochrane.org/,"There is not enough evidence to recommend using probiotics for the treatment of eczema. Eczema is a skin condition characterised by an itchy red rash, which affects between 5 and 20% of people at some time in their life. ",httpswww.cochrane.orgCD006135SKIN_probiotics-for-treating-eczema,0
H_00000213,T4,webmd.com,2,Correct,correct-added,4,12,5,7,7,10.713,11,https://www.webmd.com/skin-problems-and-treatments/eczema/news/20081010/probiotics-no-help-childhood-eczema#1,Probiotics No Help in Childhood Eczema,https://www.webmd.com/,New research shows that the use of probiotics to treat eczema in children is not effective and may carry a risk of bowel damage and infection. Probiotics are naturally occurring microorganisms. ,httpswww.webmd.comskin-problems-and-treatmentseczemanews20081010probiotics-no-help-childhood-eczema,0
H_00000214,T4,worldallergy.org,3,Correct,correct-added,31,20,31,27.33333333,28,21.158,22,http://www.worldallergy.org/ask-the-expert/answers/probiotics-in-the-treatment-of-atopic-dermatitis-denica-zheleva,Probiotics in the Treatment of Atopic Dermatitis,http://www.worldallergy.org/,Question Are probiotics helpful in the treatment and the prevention of atopic dermatitis? Response: Atopic dermatitis is one of the epidemically expanding non-infectious diseases in the 21 century. ,httpwww.worldallergy.orgask-the-expertanswersprobiotics-in-the-treatment-of-atopic-dermatitis-denica-zheleva,11
H_00000215,T4,nhs.uk,4,Correct,correct-added,31,24,31,28.66666667,29,24.534,25,https://www.nhs.uk/conditions/probiotics/,Probiotics,https://www.nhs.uk/,"Probiotics are live bacteria and yeasts promoted as having various health benefits. They're usually added to yoghurts or taken as food supplements, and are often described as 'good' or 'friendly' bacteria.",httpswww.nhs.ukconditionsprobiotics,0
H_00000216,T4,frontiersin.org,5,Correct,correct-added,31,27,31,29.66666667,30,27.066,28,https://www.frontiersin.org/articles/10.3389/fcimb.2017.00392/full,Probiotics for the Treatment of Atopic Dermatitis in Children: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,https://www.frontiersin.org/,"Objective: Atopic dermatitis (AD) is a prevalent, burdensome, and psychologically important pediatric concern. Probiotics have been suggested as a treatment for AD. Some reports have explored this topic; however, the utility of probiotics for AD remains to be firmly established.",httpswww.frontiersin.orgarticles10.3389fcimb.2017.00392full,0
H_00000217,T4,researchgate.net,6,Correct,correct-added,31,24,31,28.66666667,29,24.534,25,https://www.researchgate.net/publication/26336555_Probiotics_for_the_treatment_of_eczema_A_systematic_review,Probiotics for the treatment of eczema: A systematic review,https://www.researchgate.net/,"Probiotics have been proposed as a treatment for eczema, but the results of intervention trials have been mixed. To evaluate the efficacy of probiotics for treating eczema by performing a systematic review of randomized-controlled trials (RCTs). ",httpswww.researchgate.netpublication26336555_Probiotics_for_the_treatment_of_eczema_A_systematic_review,0
H_00000218,T7,care.diabetesjournals.org,1,Correct,correct,29,12,30,23.66666667,24,14.163,15,http://care.diabetesjournals.org/content/30/4/813.full,The Effect of Cinnamon on A1C Among Adolescents With Type 1 Diabetes,http://care.diabetesjournals.org/,"Abstract - OBJECTIVE-The purpose of this study was to determine the effect of cinnamon on glycemic control in adolescents with type 1 diabetes. RESEARCH DESIGN AND METHODS-Using a prospective, double-blind, placebo-controlled design, 72 adolescent type 1 diabetic subjects were treated in an outpatient setting with cinnamon (1 g/day) or an equivalent-appearing placebo for 90 days. A1C, total daily insulin intake, and adverse events were recorded and compared between groups.",httpcare.diabetesjournals.orgcontent304813.full,0
H_00000219,T7,academic.oup.com,1,Correct,correct-added,31,31,31,31,31,30.442,31,https://academic.oup.com/jn/article/136/4/977/4664331,Cinnamon Supplementation Does Not Improve Glycemic Control in Postmenopausal Type 2 Diabetes Patients,https://academic.oup.com/,"Abstract - In vitro and in vivo animal studies have reported strong insulin-like or insulin-potentiating effects after cinnamon administration. Recently, a human intervention study showed that cinnamon supplementation (1 g/d) strongly reduced fasting blood glucose concentration (30%) and improved the blood lipid profile in patients with type 2 diabetes. The objective of this study was to investigate the effects of cinnamon supplementation on insulin sensitivity and/or glucose tolerance and blood lipid profile in patients with type 2 diabetes. Therefore, a total of 25 postmenopausal patients with type 2 diabetes",httpsacademic.oup.comjnarticle13649774664331,0
H_00000220,T7,care.diabetesjournals.org,3,Correct,correct,31,15,31,25.66666667,26,16.938,17,http://care.diabetesjournals.org/,Effect of Cinnamon on Glucose and Lipid Levels in Non-Insulin-Dependent Type 2 Diabetes,http://care.diabetesjournals.org/,"Interest in cinnamon as a potentially useful treatment for type 2 diabetes began with the discovery almost 20 years ago of cinnamon's insulin-sensitizing properties (1). Numerous in vitro and in vivo studies have elucidated cinnamon's effect on insulin signal transduction (2-6). A study in diabetic mice showed that cinnamon lowered blood glucose, total cholesterol, and triglyceride levels while raising HDL cholesterol levels (7).",httpcare.diabetesjournals.orgcontent3092236.fullijkey=100eb18e18f52d72835c33dd76d29ed1bc31729bkeytype2=tf_ipsecsha,0
H_00000221,T7,cinnamonvogue.com,4,Correct,correct,31,31,31,31,31,30.442,31,https://www.cinnamonvogue.com/dangers_of_cinnamon_capsules.html,DANGERS OF CINNAMON CAPSULES,https://www.cinnamonvogue.com/,While Ceylon Cinnamon has become popular for treating diabetes and other health ailments one must understand that the evidence is still not definitive. At least according to western science. But the greater danger comes when people start taking Cinnamon capsules.,httpcinnamonvogue.comdangers_of_cinnamon_capsules,0
H_00000222,T7,answers.com,5,Correct,correct,31,31,31,31,31,30.442,31,http://www.answers.com/Q/Is_honey_and_cinnamon_a_hoax,Is honey and cinnamon a hoax?,http://www.answers.com/,"Honey is almost entirely composed of different sugars, with water and trace minerals. Excess sugar (and we really get enough carbohydrates of different sorts in our diet anyway) gets stored as fat. So this diet cannot work unless you reduce your food intake to compensate for the excess sugar you are consuming. Certain types of cinnamon may well have useful properties that might influence insulin levels, but probably not at the recommended concentrations.",httpwww.answers.comQIs_honey_and_cinnamon_a_hoax,0
H_00000223,T7,webmd.com,6,Correct,correct,2,2,2,2,2,1.964,2,http://www.webmd.com/diabetes/cinnamon-and-benefits-for-diabetes,Cinnamon and Diabetes,http://www.webmd.com/,"Can cinnamon help people with diabetes as it's been touted to do? Results of studies into the use of the aromatic spice for diabetes have been mixed, and the American Diabetes Association discounts its use in the treatment of diabetes. WebMD took a look at the research, the safety of cinnamon, and its possible interactions with herbs and other supplements.",httpwww.webmd.comdiabetescinnamon-and-benefits-for-diabetes,0
H_00000224,T7,diabetesselfmanagement.com,7,Correct,correct,6,9,31,15.33333333,16,9.249,10,http://www.diabetesselfmanagement.com/Blog/Tara-Dairman/cinnamon_mdash_not_so_useful/,Cinnamon-Not so useful?,http://www.diabetesselfmanagement.com/,"Can cinnamon help improve blood glucose control in people with diabetes? Some preliminary studies (including the one discussed last year in Amy Campbell's blog entry ""Can Cinnamon Help You Control Your Diabetes?"") seemed to imply that it could. But now, newer research is showing less promise for the spice's use in people with either Type 1 diabetes or Type 2 diabetes. One new study, published in the journal Diabetes Care in September, was conducted by researchers from the University of Oklahoma in Oklahoma City.",httpwww.diabetesselfmanagement.comBlogTara-Dairmancinnamon_mdash_not_so_useful,1
H_00000225,T7,holfordwatch.wordpress.com,8,Correct,correct,31,31,31,31,31,30.442,31,http://holfordwatch.wordpress.com/holford-myths/myth-the-scientific-support-for-chromium-and-cinnamon/,Myth: The Scientific Support for Chromium and Cinnamon,http://holfordwatch.wordpress.com/,"There is strong scientific support for the use of specified supplements by particular groups of people (e.g., pregnant women; elderly people; people who neither obtain enough vitamin D from the diet nor have adequate sun exposure). However, too frequently, former Visiting Professor Patrick Holford recommends extensive supplemention with products for which there is no substantial scientific or clinical support.",httpholfordwatch.wordpress.comholford-mythsmyth-the-scientific-support-for-chromium-and-cinnamon,0
H_00000226,T7,mayoclinic.org,1,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.mayoclinic.org/diseases-conditions/diabetes/expert-answers/diabetes/faq-20058472,Is it true that cinnamon can lower blood sugar in people who have diabetes?,http://www.mayoclinic.org/,Whether cinnamon can lower blood sugar is a topic of debate - but recent research suggests that cinnamon may be helpful as a supplement to regular diabetes treatment in people with type 2 diabetes. A 2012 review of several recent studies concluded that the use of cinnamon had a potentially beneficial effect on glycemic control. One study published in 2009 found that a 500 mg capsule of cinnamon taken twice a day for 90 days improved hemoglobin A1C levels - a reflection of average blood sugar level for the past two to three months - in people with poorly controlled type 2 diabetes (hemoglobin A1C levels greater than 7 percent).,httpwww.mayoclinic.orgdiseases-conditionsdiabetesexpert-answersdiabetesfaq-20058472,0
